NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
0.015552,0,0
0.013299,5.6075e-18,5.6075e-18
0.014642,0,0
0.001118,0,0
0.020047,0,0
0.025224,1.4019e-18,1.4019e-18
0.0025,1.4019e-18,1.4019e-18
0.029665,0,1.4019e-18
0.028864,0,0
