0,6.4168e-06
1,0.00069255
1.0049,0.00068465
1.0098,0.00067638
1.0147,0.00066775
1.0196,0.00065876
1.0246,0.00064941
1.0296,0.00063969
1.0346,0.00062963
1.0396,0.00061921
1.0447,0.00060845
1.0498,0.00059736
1.0549,0.00058593
1.06,0.00057419
1.0652,0.00056215
1.0703,0.00054981
1.0755,0.0005372
1.0808,0.00052433
1.086,0.00051122
1.0913,0.00049789
1.0966,0.00048437
1.102,0.00047067
1.1073,0.00045682
1.1127,0.00044285
1.1181,0.0004288
1.1236,0.00041468
1.1291,0.00040054
1.1346,0.0003864
1.1401,0.00037231
1.1456,0.0003583
1.1512,0.00034441
1.1568,0.00033068
1.1624,0.00031715
1.1681,0.00030386
1.1738,0.00029086
1.1795,0.00027819
1.1852,0.00026589
1.191,0.00025401
1.1968,0.00024258
1.2026,0.00023166
1.2085,0.00022128
1.2144,0.00021149
1.2203,0.00020232
1.2262,0.00019382
1.2322,0.00018601
1.2382,0.00017895
1.2442,0.00017265
1.2502,0.00016715
1.2563,0.00016248
1.2624,0.00015865
1.2686,0.00015569
1.2748,0.00015361
1.281,0.00015242
1.2872,0.00015213
1.2935,0.00015274
1.2998,0.00015425
1.3061,0.00015665
1.3125,0.00015993
1.3188,0.00016406
1.3253,0.00016902
1.3317,0.00017479
1.3382,0.00018132
1.3447,0.00018858
1.3512,0.00019653
1.3578,0.0002051
1.3644,0.00021424
1.3711,0.00022389
1.3777,0.000234
1.3845,0.00024448
1.3912,0.00025526
1.398,0.00026627
1.4048,0.00027743
1.4116,0.00028865
1.4185,0.00029986
1.4254,0.00031097
1.4323,0.00032189
1.4393,0.00033255
1.4463,0.00034285
1.4533,0.00035272
1.4604,0.00036208
1.4675,0.00037084
1.4747,0.00037895
1.4818,0.00038632
1.489,0.00039291
1.4963,0.00039864
1.5036,0.00040347
1.5109,0.00040736
1.5182,0.00041026
1.5256,0.00041215
1.5331,0.000413
1.5405,0.00041281
1.548,0.00041156
1.5556,0.00040926
1.5631,0.00040592
1.5707,0.00040157
1.5784,0.00039622
1.5861,0.00038992
1.5938,0.0003827
1.6015,0.00037463
1.6093,0.00036575
1.6172,0.00035612
1.625,0.00034583
1.6329,0.00033493
1.6409,0.00032352
1.6489,0.00031166
1.6569,0.00029943
1.665,0.00028693
1.6731,0.00027424
1.6812,0.00026144
1.6894,0.00024861
1.6976,0.00023583
1.7059,0.00022319
1.7142,0.00021076
1.7225,0.00019861
1.7309,0.0001868
1.7393,0.00017541
1.7478,0.00016448
1.7563,0.00015407
1.7649,0.00014422
1.7734,0.00013498
1.7821,0.00012638
1.7907,0.00011845
1.7995,0.0001112
1.8082,0.00010466
1.817,9.8837e-05
1.8259,9.3736e-05
1.8348,8.936e-05
1.8437,8.5702e-05
1.8527,8.2756e-05
1.8617,8.0508e-05
1.8707,7.8942e-05
1.8798,7.8037e-05
1.889,7.7768e-05
1.8982,7.8109e-05
1.9074,7.9029e-05
1.9167,8.0494e-05
1.926,8.2467e-05
1.9354,8.4908e-05
1.9448,8.7775e-05
1.9543,9.1021e-05
1.9638,9.4598e-05
1.9734,9.8454e-05
1.983,0.00010253
1.9926,0.00010678
2,0.00011009
2.0023,0.00011114
2.0121,0.00011555
2.0219,0.00011993
2.0317,0.00012424
2.0416,0.0001284
2.0515,0.00013236
2.0615,0.00013603
2.0715,0.00013937
2.0816,0.00014232
2.0918,0.00014481
2.1019,0.0001468
2.1122,0.00014824
2.1224,0.00014911
2.1328,0.00014936
2.1432,0.00014898
2.1536,0.00014796
2.1641,0.00014631
2.1746,0.00014404
2.1852,0.00014117
2.1958,0.00013774
2.2065,0.0001338
2.2172,0.00012942
2.228,0.00012465
2.2389,0.00011959
2.2498,0.0001143
2.2607,0.00010889
2.2717,0.00010345
2.2828,9.8066e-05
2.2939,9.2839e-05
2.3051,8.7857e-05
2.3163,8.3207e-05
2.3276,7.8966e-05
2.3389,7.5204e-05
2.3503,7.198e-05
2.3617,6.9341e-05
2.3732,6.7324e-05
2.3848,6.5952e-05
2.3964,6.5235e-05
2.408,6.5175e-05
2.4197,6.5761e-05
2.4315,6.6974e-05
2.4434,6.8789e-05
2.4552,7.1175e-05
2.4672,7.4099e-05
2.4792,7.7528e-05
2.4913,8.1428e-05
2.5034,8.5771e-05
2.5156,9.0532e-05
2.5278,9.5693e-05
2.5401,0.00010124
2.5525,0.00010717
2.5649,0.00011347
2.5774,0.00012015
2.5899,0.00012722
2.6025,0.00013467
2.6152,0.00014252
2.6279,0.00015075
2.6407,0.00015935
2.6536,0.00016829
2.6665,0.00017755
2.6795,0.00018707
2.6925,0.00019678
2.7056,0.00020659
2.7188,0.00021641
2.732,0.00022613
2.7453,0.00023562
2.7587,0.00024475
2.7721,0.00025339
2.7856,0.0002614
2.7992,0.00026866
2.8128,0.00027505
2.8265,0.00028046
2.8402,0.00028482
2.8541,0.00028806
2.8679,0.00029013
2.8819,0.00029102
2.8959,0.00029074
2.91,0.0002893
2.9242,0.00028675
2.9384,0.00028315
2.9527,0.00027855
2.9671,0.00027303
2.9815,0.00026665
2.9961,0.00025948
3.0106,0.0002516
3.0253,0.00024305
3.04,0.00023391
3.0548,0.00022422
3.0697,0.00021406
3.0846,0.0002035
3.0996,0.00019264
3.1147,0.00018159
3.1299,0.00017051
3.1451,0.00015958
3.1604,0.00014902
3.1758,0.00013907
3.1913,0.00013002
3.2068,0.00012216
3.2224,0.0001158
3.2381,0.00011124
3.2538,0.00010874
3.2697,0.00010851
3.2856,0.0001107
3.3016,0.00011536
3.3176,0.00012245
3.3338,0.00013178
3.35,0.00014309
3.3663,0.00015596
3.3827,0.0001699
3.3992,0.00018432
3.4157,0.00019858
3.4323,0.00021203
3.449,0.00022404
3.4658,0.00023402
3.4827,0.00024151
3.4997,0.00024615
3.5167,0.00024774
3.5338,0.00024626
3.551,0.00024183
3.5683,0.00023476
3.5857,0.00022546
3.6031,0.00021444
3.6206,0.00020227
3.6383,0.00018952
3.656,0.00017673
3.6738,0.00016436
3.6916,0.00015276
3.7096,0.00014216
3.7277,0.00013267
3.7458,0.00012428
3.764,0.00011691
3.7824,0.00011042
3.8008,0.00010469
