a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Hz,0.00 LV,,,,,,,,,,,,,,,,,0.531382889,,,,0.39 LV,,,,,,,,,,,,,,,,,,,,,1.00 LV,,,,,,,,,,,,,,,,,,,,,1.28 LV,,,,,,,,,,,,,,,,,,,
Time (s),Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.1772101),,,,,Normalized to 10 Hz 0 LV (0.531383),,,,,,Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.1772101),,,,,Normalized to 10 Hz 0 LV (0.531383),,,,,,Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.1772101),,,,,Normalized to 10 Hz 0 LV (0.531383),,,,,,Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.1772101),,,,,Normalized to 10 Hz 0 LV (0.531383),,,,
0,-3.01E-01,-3.24E-01,2.16E-02,3.14E-02,5.49E-02,-15.06827,-16.19524,1.078881,1.571501,2.7461175,-2.670249634,-2.8699601,0.19118861,0.278485849,0.486639757,-8.007022517,-8.605875217,0.573299022,0.835068916,1.459240156,,-1.17E-01,2.06E-01,2.15E-01,-1.41E-01,4.60E-01,-5.84956,10.312585,10.765935,-7.036225,22.984005,-1.036601113,1.827494219,1.907832418,-1.246890136,4.072997824,-3.108356741,5.479932355,5.720834838,-3.738930349,12.21330953,,-1.44E-01,5.91E-02,-9.03E-03,3.26E-01,-7.44E-04,-7.193015,2.9572145,-0.45154105,16.30365,-0.03722439,-1.274674907,0.524048277,-0.080017635,2.889171447,-0.006596538,-3.82224589,1.571413513,-0.239941238,8.663482448,-0.019780408,,-1.54E-02,-3.40E-01,-1.10E-01,-7.19E-01,-3.13E-01,-0.7697945,-17.015135,-5.49715,-35.95373,-15.643465,-0.13641536,-3.015253775,-0.974150501,-6.371364089,-2.772179997,-0.409055711,-9.041553482,-2.921092058,-19.10520091,-8.312671362
0.2,3.20E-02,-9.26E-02,-3.03E-02,-1.61E-01,9.80E-03,1.6014215,-4.627756,-1.515267,-8.065985,0.48978515,0.283788064,-0.820085104,-0.268520617,-1.429374008,0.086794875,0.850968161,-2.459110867,-0.805187124,-4.286127307,0.260263502,,-3.47E-01,1.36E-01,2.01E-01,-5.28E-01,3.27E-01,-17.361925,6.78175,10.031515,-26.41375,16.356385,-3.076708465,1.201794596,1.777685776,-4.680783279,2.898516621,-9.225831792,3.60370666,5.330576535,-14.03581772,8.69150493,,1.18E-01,7.19E-02,-1.48E-01,3.10E-01,4.42E-02,5.90775,3.5960485,-7.39002,15.487775,2.2123615,1.046912968,0.637256114,-1.309586183,2.744590157,0.392052803,3.139277918,1.91087904,-3.926930998,8.229940343,1.175611291,,-1.92E-02,-3.10E-01,1.11E-01,-2.13E-01,1.61E-01,-0.9612545,-15.49064,5.56353,-10.654775,8.070405,-0.170344006,-2.745097863,0.985913708,-1.888133743,1.430157277,-0.5107943,-8.231462755,2.956365262,-5.661766304,4.28847602
0.4,-1.67E-03,-2.32E-01,1.38E-01,-8.38E-02,1.33E-01,-0.08362145,-11.620615,6.908475,-4.1888855,6.635015,-0.014818566,-2.059290346,1.224251546,-0.742312818,1.175791672,-0.044435017,-6.174997261,3.671046171,-2.225902544,3.525734176,,-2.15E-01,2.98E-01,2.35E-01,-9.33E-01,1.36E-02,-10.72803,14.915935,11.760065,-46.64902,0.6822175,-1.901115269,2.643254333,2.084002295,-8.266677499,0.120895831,-5.700692765,7.926074288,6.24909862,-24.78849619,0.362518782,,-2.01E-01,-8.13E-02,3.21E-01,-2.80E-01,2.17E-01,-10.030025,-4.0668455,16.066135,-14.0163,10.84212,-1.777421733,-0.720686098,2.84708139,-2.483829925,1.921333169,-5.329784775,-2.161052562,8.537271015,-7.448023543,5.761318252,,-8.04E-02,-9.28E-02,-1.01E-01,-1.17E-02,-4.38E-01,-4.022425,-4.6417355,-5.063835,-0.5851445,-21.90272,-0.712814336,-0.822562412,-0.897362707,-0.103693515,-3.881383201,-2.137448264,-2.466539335,-2.690835834,-0.31093584,-11.63873306
0.6,-7.58E-02,5.33E-03,-7.56E-02,7.80E-02,-3.29E-01,-3.7884115,0.2662658,-3.7805465,3.899053,-16.44434,-0.671344781,0.047184989,-0.669951023,0.690951572,-2.914103136,-2.013097468,0.14148912,-2.008918141,2.07189048,-8.738242722,,3.26E-01,2.12E-01,2.29E-01,-3.89E-01,2.41E-02,16.280715,10.61681,11.437755,-19.44187,1.205791,2.885107133,1.881405962,2.026885707,-3.445295727,0.213678344,8.651295179,5.641592348,6.077828565,-10.33107921,0.640736839,,-4.60E-01,-1.33E-02,-2.58E-01,3.02E-01,4.61E-01,-22.98084,-0.6627485,-12.88686,15.08539,23.03725,-4.072436954,-0.117445728,-2.283681749,2.67328347,4.082433376,-12.2116277,-0.352173286,-6.847858327,8.016119794,12.24160302,,1.41E-01,3.97E-01,2.03E-01,1.64E-01,-6.16E-02,7.02527,19.856155,10.142265,8.195725,-3.080778,1.244948799,3.518711213,1.797311795,1.452365247,-0.545944977,3.733109048,10.55122321,5.389427202,4.355068938,-1.637073056
0.8,8.55E-02,5.24E-02,1.10E-01,2.23E-01,-3.64E-01,4.276517,2.6220415,5.478555,11.153525,-18.21915,0.757842005,0.464652236,0.970855279,1.976517281,-3.228617393,2.272468433,1.393308278,2.911210992,5.926793575,-9.681346584,,-6.25E-01,1.97E-01,2.27E-01,-2.88E-01,9.55E-02,-31.244075,9.84334,11.331115,-14.409005,4.7770525,-5.536765655,1.744339266,2.007988022,-2.553421217,0.846541951,-16.60257031,5.230583539,6.021161882,-7.656700304,2.538444489,,6.64E-02,-3.60E-02,-2.45E-01,3.07E-01,4.23E-01,3.317669,-1.800169,-12.230555,15.34155,21.14973,0.587924455,-0.319008129,-2.167377875,2.71867761,3.747945768,1.762952906,-0.956579204,-6.499109008,8.152238864,11.23860698,,-8.12E-03,-1.64E-01,-3.50E-01,-5.08E-01,-3.21E-01,-0.4060409,-8.22246,-17.498635,-25.412005,-16.05908,-0.071954548,-1.457102959,-3.100934858,-4.503263947,-2.845831173,-0.215763232,-4.369275462,-9.298477162,-13.50350745,-8.533522108
1,-4.64E-02,1.32E-02,-4.75E-01,1.16E-01,-4.99E-01,-2.321339,0.661796,-23.7646,5.77631,-24.94965,-0.411364716,0.117276935,-4.211327142,1.023620473,-4.421329971,-1.233520082,0.351667144,-12.62810444,3.069432937,-13.25781987,,2.11E-01,-2.20E-01,2.25E-01,-6.74E-02,7.51E-02,10.56008,-11.01747,11.25077,-3.371079,3.755163,1.871352833,-1.95240696,1.993750077,-0.597389247,0.665452811,5.611446991,-5.854496261,5.978467915,-1.791334072,1.99542978,,-6.19E-01,1.16E-01,-1.02E-01,-9.22E-02,1.59E-03,-30.9264,5.823665,-5.10017,-4.6091075,0.0795678,-5.480470437,1.032012257,-0.903801636,-0.816780401,0.014100218,-16.43376321,3.094596579,-2.710143635,-2.449201371,0.042280976,,-1.50E-02,-1.77E-03,5.84E-02,-2.43E-01,6.74E-02,-0.7477505,-0.08872575,2.9208385,-12.16113,3.3698365,-0.132508941,-0.015723099,0.517602083,-2.155075063,0.597169063,-0.397341904,-0.047147355,1.552083925,-6.462217743,1.790673829
1.2,-5.42E-02,-4.58E-01,-2.39E-01,-3.06E-01,-1.28E-01,-2.710201,-22.920505,-11.966185,-15.31769,-6.402555,-0.48027499,-4.061744983,-2.12052884,-2.714449377,-1.134597412,-1.440154738,-12.17956671,-6.358627284,-8.139560065,-3.402208884,,-2.98E-01,4.22E-02,1.22E-01,-1.82E-01,3.57E-01,-14.882315,2.109836,6.095905,-9.0961,17.83889,-2.637296529,0.373884249,1.080255935,-1.611920791,3.161231481,-7.908209192,1.121130983,3.239260287,-4.833512906,9.479282885,,4.27E-01,6.66E-02,1.68E-01,-1.00E-01,7.32E-03,21.343185,3.3301455,8.38145,-5.000135,0.3658445,3.782227948,0.590135417,1.485277593,-0.886074423,0.06483134,11.34140567,1.769582706,4.453760045,-2.656986737,0.194403548,,8.90E-02,-8.10E-02,2.31E-01,1.36E-01,2.47E-02,4.450071,-4.047586,11.534575,6.82211,1.2335875,0.788597527,-0.71727312,2.044043189,1.208946795,0.218604164,2.364692078,-2.150818391,6.129277067,3.625153278,0.655507427
1.4,1.81E-01,2.55E-01,-1.21E-01,8.67E-02,3.76E-01,9.045245,12.74804,-6.053125,4.335128,18.781945,1.602908771,2.259081443,-1.072674887,0.768228466,3.328350352,4.806489424,6.774091739,-3.216527722,2.303613322,9.98040628,,-6.85E-02,2.09E-01,3.20E-02,1.36E-01,-8.84E-01,-3.4235285,10.470005,1.59809,6.790175,-44.184415,-0.606683828,1.855390633,0.283197689,1.203287591,-7.829924601,-1.819204845,5.563582667,0.849197858,3.608183562,-23.478847,,1.87E-01,-1.43E-01,6.23E-02,1.15E-01,-2.74E-01,9.34109,-7.128435,3.1159165,5.751035,-13.703635,1.655335493,-1.263230679,0.552171875,1.019141487,-2.428422529,4.963696427,-3.787929176,1.655745058,3.056002231,-7.281878677,,-3.69E-02,-1.76E-01,1.56E-01,-1.14E-01,4.57E-03,-1.844908,-8.790075,7.817715,-5.681175,0.2284951,-0.326936331,-1.55769007,1.385378057,-1.00676159,0.04049164,-0.980352748,-4.670896424,4.15420085,-3.018879815,0.121418412
1.6,-8.15E-02,-8.58E-02,1.73E-01,-6.48E-01,3.15E-01,-4.074879,-4.2880755,8.655235,-32.416405,15.73322,-0.722109715,-0.759890288,1.53379506,-5.744514372,2.78808549,-2.165321428,-2.278610423,4.59924474,-17.22552654,8.360365643,,-1.28E-01,1.51E-01,2.98E-01,-3.67E-02,-6.84E-02,-6.386625,7.54493,14.87591,-1.8327905,-3.4176325,-1.131774455,1.3370378,2.636161499,-0.324788988,-0.605638997,-3.393743952,4.009247538,7.904805684,-0.973913714,-1.816071811,,4.18E-01,2.58E-01,9.72E-02,-3.57E-01,1.02E-01,20.896235,12.89977,4.858501,-17.839735,5.10917,3.703023894,2.285969532,0.860975448,-3.161381223,0.905396527,11.10390404,6.854718482,2.581724837,-9.479731904,2.714926082,,-2.39E-02,-2.35E-02,2.21E-02,-2.59E-01,-3.30E-01,-1.1944125,-1.1772425,1.1072985,-12.961495,-16.48288,-0.211661959,-0.208619261,0.196224478,-2.296907825,-2.920932813,-0.634690497,-0.625566651,0.588399599,-6.887518098,-8.758722223
1.8,1.79E-02,7.29E-02,2.22E-01,3.65E-03,-1.87E-02,0.8951355,3.644191,11.113975,0.18254905,-0.934447,0.158627051,0.645787452,1.969508621,0.032349535,-0.165593446,0.475659787,1.936461146,5.905777377,0.097003462,-0.49654925,,4.83E-01,-1.00E-01,-1.42E-01,-5.63E-02,3.57E-02,24.15423,-5.016635,-7.082905,-2.813633,1.783444,4.280373514,-0.88899839,-1.255162303,-0.498604185,0.31604429,12.8351472,-2.665754556,-3.763735308,-1.495116744,0.947691823,,2.83E-01,-3.25E-01,-1.01E-01,2.39E-01,1.63E-01,14.13344,-16.263235,-5.053625,11.952295,8.174895,2.504588316,-2.882009501,-0.895553392,2.118067392,1.44867396,7.510269748,-8.642006604,-2.685410413,6.351246374,4.34400023,,1.15E-01,7.77E-02,-2.17E-01,1.15E-01,6.60E-03,5.76176,3.887461,-10.859,5.755035,0.32991645,1.021042066,0.688897353,-1.924324476,1.019850328,0.058464527,3.061701314,2.065730689,-5.770287997,3.058127763,0.175311993
