a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Hz,0.00 LV,,,,,,,,,,,,,,,,,0.932531182,,,,0.39 LV,,,,,,,,,,,,,,,,,,,,,1.00 LV,,,,,,,,,,,,,,,,,,,,,1.28 LV,,,,,,,,,,,,,,,,,,,
Time (s),Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.34984),,,,,Normalized to 10 Hz 0 LV(0.93251),,,,,,Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.34984),,,,,Normalized to 10 Hz 0 LV(0.93251),,,,,,Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.34984),,,,,Normalized to 10 Hz 0 LV(0.93251),,,,,,Current (nA),,,,,Concentration (nM),,,,,Normalized to 20 Hz 0 LV (0.34984),,,,,Normalized to 10 Hz 0 LV(0.93251),,,,
0,1.46E-01,3.08E-02,4.18E-01,1.56E-01,7.49E-02,7.27851,1.540214,20.90742,7.786735,3.74616,2.546313938,0.538828466,7.314251813,2.724111372,1.310556614,6.78728336,1.436264957,19.49637822,7.261208255,3.493331662,,4.83E-01,2.70E-02,5.70E-02,-1.86E-01,-1.86E-01,24.17197,1.349373,2.850419,-9.288735,-9.289455,8.456321985,0.47206465,0.997190583,-3.249571052,-3.249822937,22.54060374,1.258303816,2.658044222,-8.661838275,-8.662509682,,3.60E-02,-1.90E-01,3.39E-01,-3.55E-02,1.43E-01,1.8022885,-9.509705,16.94191,-1.7754045,7.15831,0.630512609,-3.326875197,5.926957794,-0.62110751,2.50426317,1.680652049,-8.86789501,15.79850049,-1.65558245,6.675195658,,2.06E-01,1.40E-01,1.24E-02,4.12E-01,-5.02E-01,10.309105,7.017645,0.620469,20.60059,-25.120095,3.606537293,2.455052927,0.217064875,7.206910406,-8.788014035,6.544024139,0.578593547,19.21025618,-23.42473979,3.363132091
0.2,-2.16E-01,-1.71E-01,1.67E-01,-2.91E-01,2.43E-01,-10.78951,-8.53207,8.36934,-14.569285,12.16966,-3.774602178,-2.984859369,2.927929906,-5.096918664,4.257433854,-10.06132597,-7.956240596,7.804493243,-13.58600396,11.34832965,,-3.58E-01,-2.48E-01,2.14E-02,-8.43E-02,-5.37E-01,-17.88321,-12.3789,1.069444,-4.216685,-26.854285,-6.256262186,-4.330634376,0.374134289,-1.47516508,-9.394703064,-16.67627216,-11.54344804,0.997267224,-3.932100929,-25.04188931,,-1.42E-02,-2.79E-02,2.92E-01,-1.77E-01,2.59E-01,-0.708346,-1.3944535,14.597685,-8.826925,12.94048,-0.247807765,-0.487835612,5.10685412,-3.088011442,4.527097523,-0.660539728,-1.300341833,13.61248724,-8.231195832,12.067127,,7.19E-02,-1.48E-01,5.90E-02,-3.78E-01,1.82E-02,3.5953315,-7.38451,2.9497535,-18.8898,0.908688,1.257790772,-2.583396978,1.031941764,-6.608407632,0.31789541,-6.88612942,2.750674636,-17.6149274,0.847360647,1.172902473
0.4,1.24E-01,1.74E-01,1.13E-01,-1.76E-01,-4.80E-02,6.197555,8.686305,5.6676,-8.81328,-2.3984355,2.168152641,3.038816941,1.982753184,-3.083237875,-0.839068675,5.779282013,8.100066276,5.285093676,-8.218471733,-2.236565088,,1.69E-01,-8.78E-02,1.87E-02,1.87E-01,-2.92E-01,8.447055,-4.3882865,0.9365605,9.340225,-14.611405,2.955117721,-1.535198149,0.327646325,3.267584314,-5.111653925,7.876963258,-4.092121044,0.873352032,8.709853215,-13.62528128,,2.32E-02,-6.70E-02,-5.55E-02,-3.09E-01,5.81E-02,1.162196,-3.352344,-2.775482,-15.456585,2.907119,0.406582649,-1.172784025,-0.970974623,-5.407331696,1.017026511,1.083759392,-3.126094303,-2.58816472,-14.41342008,2.710917539,,2.12E-01,-8.71E-02,-1.55E-01,1.15E-01,-2.77E-02,10.605475,-4.3548715,-7.739955,5.728445,-1.3857605,3.710219374,-1.523508246,-2.707745857,2.004039199,-0.484794453,-4.060961222,-7.217585437,5.341832247,-1.292235524,3.459816668
0.6,-3.86E-03,2.69E-02,4.68E-02,1.93E-01,9.37E-02,-0.1928301,1.343438,2.338575,9.6716,4.6873455,-0.067459682,0.46998835,0.818127078,3.383512544,1.63982095,-0.179815997,1.252769369,2.180744573,9.018863716,4.370996552,,3.19E-01,-1.63E-01,6.15E-02,6.75E-02,-3.41E-01,15.96943,-8.165075,3.0735055,3.376452,-17.035205,5.586745391,-2.856469838,1.075235164,1.181217968,-5.959596117,14.89165317,-7.614014088,2.866074614,3.148575255,-15.88549901,,-8.21E-02,7.98E-02,8.76E-03,-3.91E-02,3.70E-01,-4.104272,3.99216,0.43784265,-1.95294,18.485845,-1.435838516,1.396617254,0.153174873,-0.68321653,6.467088015,-3.827274683,3.722729122,0.40829265,-1.821136079,17.23823532,,-1.16E-01,-5.15E-02,-2.51E-01,-1.21E-01,-3.28E-01,-5.818475,-2.5743435,-12.5446,-6.045505,-16.37667,-2.035535294,-0.90060833,-4.388602864,-2.114959469,-5.729214233,-2.400601057,-11.69796495,-5.637493868,-15.27140854,-1.898157017
0.8,-3.12E-01,-5.13E-03,2.56E-01,1.46E-01,-3.57E-01,-15.601235,-0.25641495,12.78415,7.32483,-17.850595,-5.457936052,-0.089704206,4.472407036,2.562518527,-6.244852155,-14.54830765,-0.239109505,11.92134772,6.830477223,-16.64585834,,1.29E-01,-4.18E-01,4.06E-01,8.80E-02,-4.46E-01,6.435385,-20.907845,20.28567,4.397768,-22.30611,2.251355088,-7.314400495,7.096738793,1.538515157,-7.803569522,6.001060866,-19.49677454,18.91659013,4.100962638,-20.80067064,,-3.49E-02,-3.64E-01,6.12E-02,-2.86E-01,1.99E-01,-1.7455095,-18.208595,3.0583455,-14.310265,9.951925,-0.610649043,-6.370094875,1.06993159,-5.006303108,3.481581442,-1.627705064,-16.97969692,2.851937762,-13.34446522,9.280269582,,-3.22E-01,2.78E-02,1.25E-01,1.13E-01,1.93E-03,-16.120565,1.3895655,6.256505,5.65653,0.0965222,-5.63961846,0.486125595,2.188775709,1.978880455,0.033767326,1.295783724,5.834253478,5.27477079,0.090007917,-5.25900061
1,-8.17E-02,5.22E-02,1.60E-01,1.21E-01,3.30E-02,-4.087475,2.6086845,7.996265,6.065315,1.651561,-1.429962254,0.912622185,2.797413348,2.1218898,0.5777821,-3.811611312,2.432624383,7.456597075,5.655966891,1.540097148,,3.51E-01,3.59E-02,-3.11E-01,-1.47E-01,-5.46E-02,17.57456,1.793839,-15.532585,-7.337785,-2.7288115,6.14828407,0.627556636,-5.433919536,-2.567050704,-0.954647415,16.38845295,1.672772806,-14.48429084,-6.84255789,-2.544644012,,9.77E-02,-2.96E-01,5.59E-02,-3.39E-02,3.42E-01,4.883337,-14.78235,2.796398,-1.6938675,17.08879,1.708386616,-5.171457324,0.978291876,-0.592582606,5.978342294,4.553760586,-13.7846892,2.607669099,-1.579548382,15.93546756,,-2.39E-01,6.45E-02,-1.53E-01,2.14E-02,-9.84E-02,-11.97268,3.2246095,-7.64187,1.0724185,-4.920561,-4.188522371,1.128097387,-2.673431801,0.375174888,-1.72140906,3.006980605,-7.126120194,1.000040975,-4.588472338,-3.905838996
1.2,1.19E-01,9.48E-02,4.40E-01,8.56E-02,-2.48E-01,5.93112,4.741752,21.982905,4.2804925,-12.387795,2.074943021,1.65885452,7.690499485,1.497487496,-4.333746203,5.530828711,4.421731158,20.49927874,3.991602061,-11.55174272,,4.32E-01,1.19E-01,1.11E-01,-1.75E-01,-4.07E-01,21.59442,5.959415,5.528855,-8.732585,-20.33947,7.554591893,2.084841744,1.934214633,-3.055007536,-7.115560185,20.13701259,5.557214082,5.155712576,-8.143222838,-18.96675917,,2.67E-01,-5.50E-02,4.82E-01,-1.71E-01,1.59E-01,13.341895,-2.751258,24.07969,-8.547405,7.945905,4.667528547,-0.962500099,8.42403875,-2.990224165,2.779795405,12.44145051,-2.565575598,22.45455172,-7.970540637,7.409635872,,-5.04E-02,3.47E-01,-3.68E-02,4.66E-01,-1.02E-01,-2.518544,17.36731,-1.8404685,23.28076,-5.083005,-0.881087433,6.07577973,-0.6438695,8.144541078,-1.778238469,16.19519025,-1.716255281,21.70954151,-4.739952993,-0.821622842
1.4,-6.22E-02,-7.74E-02,-1.44E-01,1.78E-01,-1.46E-01,-3.108561,-3.8716575,-7.200745,8.875485,-7.29981,-1.08749898,-1.35446066,-2.519108631,3.104999672,-2.55376553,-2.898764218,-3.610359335,-6.71476672,8.276478517,-6.807145823,,6.93E-01,3.08E-01,-1.17E-02,1.87E-01,-9.22E-02,34.66259,15.40654,-0.5827015,9.370995,-4.607728,12.12636049,5.389823954,-0.203852293,3.278348891,-1.611967564,32.3232118,14.36675262,-0.543374976,8.738546547,-4.296752437,,3.78E-01,2.62E-01,2.34E-01,7.43E-03,-6.96E-02,18.907245,13.10686,11.698015,0.37171635,-3.4801295,6.614510591,4.585303902,4.092433568,0.130041248,-1.217488504,17.63119503,12.22227802,10.90851597,0.346629214,-3.24525556,,-1.07E-01,9.26E-02,-2.66E-02,1.33E-02,-1.91E-01,-5.345735,4.6285795,-1.3306505,0.666237,-9.54636,-1.870151932,1.619262252,-0.465514771,0.233076352,-3.339698582,4.31619667,-1.240844898,0.621272665,-8.902076164,-1.743935378
1.6,1.04E-01,1.19E-01,2.93E-01,8.68E-02,2.33E-01,5.19572,5.948335,14.658255,4.340855,11.63307,1.817670685,2.080965516,5.128043929,1.518604713,4.069713209,4.845060857,5.546881871,13.66896937,4.047890696,10.84795411,,-1.78E-01,4.11E-01,2.22E-02,2.73E-02,-1.53E-01,-8.88206,20.555585,1.1081955,1.3641515,-7.6525,-3.10729987,7.191165856,0.387691114,0.477234761,-2.6771506,-8.282609771,19.16828857,1.033403386,1.272084915,-7.136032775,,1.37E-01,1.11E-01,-1.69E-01,-7.99E-03,1.70E-01,6.832425,5.55305,-8.42514,-0.39957275,8.497955,2.390255562,1.942679012,-2.947450978,-0.139786531,2.972924577,6.371304637,5.178274656,-7.856527301,-0.372605585,7.924428017,,-3.69E-02,8.91E-02,-3.90E-02,1.82E-01,-2.28E-01,-1.843148,4.4532155,-1.9524545,9.1158,-11.409145,-0.644806896,1.557912911,-0.683046682,3.189071472,-3.991375287,4.152667986,-1.820683346,8.500574658,-10.6391418,-0.601288879
1.8,-3.48E-02,4.06E-03,3.79E-01,4.16E-01,-2.72E-01,-1.7381555,0.2029962,18.95653,20.782745,-13.595285,-0.60807632,0.071016191,6.631752455,7.270635511,-4.756174504,-1.620847385,0.189295986,17.67715379,19.38011754,-12.67773922,,-2.63E-01,-1.60E-01,2.18E-01,-1.07E-01,-1.28E-01,-13.128985,-7.985085,10.878905,-5.373575,-6.39502,-4.593044112,-2.793502136,3.805876125,-1.879891478,-2.237233797,-12.2429098,-7.446171613,10.1446877,-5.010912423,-5.9634201,,1.57E-01,9.60E-02,-4.77E-03,-1.48E-01,-5.00E-03,7.85092,4.797752,-0.2385736,-7.38663,-0.2501211,2.746565853,1.67844556,-0.083462588,-2.584138639,-0.087502366,7.321061409,4.473951718,-0.222472268,-6.888106341,-0.233240427,,3.39E-01,-2.56E-01,8.16E-02,-1.33E-01,5.97E-02,16.952635,-12.786575,4.081827,-6.651445,2.983257,5.930709828,-4.473255398,1.427986358,-2.326941519,1.043662629,-11.92360905,3.806344496,-6.202538977,2.781916985,5.530446222
